interval_start,demand,solar
2023-04-04 09:35:00,1.0780233333333324,-1.9178733333333324
2023-04-04 09:40:00,0.5622433333333332,-1.9732433333333328
2023-04-04 09:45:00,0.4348933333333333,-1.991929999999999
2023-04-04 09:50:00,0.2809699999999991,-2.0136166666666657
2023-04-04 09:55:00,0.239153333333334,-2.02569
2023-04-04 10:00:00,0.2626966666666667,-2.032663333333333
2023-04-04 10:05:00,0.2591166666666672,-2.0462033333333327
2023-04-04 10:10:00,0.1514466666666672,-2.0620766666666666
2023-04-04 10:15:00,0.0139266666666659,-2.0649633333333326
2023-04-04 10:20:00,0.0,-2.0653266666666656
2023-04-04 10:25:00,0.0,-2.075813333333333
2023-04-04 10:30:00,0.0,-2.0733999999999995
2023-04-04 10:35:00,0.0,-2.076853333333333
2023-04-04 10:40:00,0.0,-2.0930999999999997
2023-04-04 10:45:00,0.0,-2.10063
2023-04-04 10:50:00,0.0,-2.1117133333333333
2023-04-04 10:55:00,0.0,-2.1093866666666665
2023-04-04 11:00:00,0.0,-2.1144299999999987
2023-04-04 11:05:00,0.0,-2.1114566666666663
2023-04-04 11:10:00,0.0,-2.108706666666666
2023-04-04 11:15:00,0.0,-2.097713333333333
2023-04-04 11:20:00,0.0,-2.089909999999999
2023-04-04 11:25:00,0.0,-2.075116666666666
2023-04-04 11:30:00,0.0,-2.0601299999999987
2023-04-04 11:35:00,0.0,-2.0697466666666653
2023-04-04 11:40:00,0.0,-2.0609599999999992
2023-04-04 11:45:00,0.0,-2.0608033333333333
2023-04-04 11:50:00,0.0,-2.0620933333333333
2023-04-04 11:55:00,0.0,-2.0534633333333328
2023-04-04 12:00:00,0.0,-2.0490899999999987
2023-04-04 12:05:00,0.0,-2.0418166666666657
2023-04-04 12:10:00,0.0,-2.0295399999999995
2023-04-04 12:15:00,0.0,-2.022836666666666
2023-04-04 12:20:00,0.0,-2.0052566666666665
2023-04-04 12:25:00,0.0,-1.9898966666666664
2023-04-04 12:30:00,0.0,-1.9684866666666656
2023-04-04 12:35:00,0.0,-1.9551899999999989
2023-04-04 12:40:00,0.0,-1.9285433333333328
2023-04-04 12:45:00,0.0,-1.903686666666666
2023-04-04 12:50:00,0.0,-1.881306666666666
2023-04-04 12:55:00,0.0,-1.8548566666666657
2023-04-04 13:00:00,0.0,-1.8309099999999996
2023-04-04 13:05:00,0.0,-1.810963333333333
2023-04-04 13:10:00,0.0,-1.777793333333333
2023-04-04 13:15:00,0.0,-1.7425233333333323
2023-04-04 13:20:00,0.0,-1.719846666666666
2023-04-04 13:25:00,0.0,-1.6850133333333324
2023-04-04 13:30:00,0.0,-1.6476633333333326
2023-04-04 13:35:00,0.0,-1.6152866666666663
2023-04-04 13:40:00,0.0,-1.580563333333333
2023-04-04 13:45:00,0.0,-1.5447499999999992
2023-04-04 13:50:00,0.0,-1.5066433333333331
2023-04-04 13:55:00,0.0,-1.4678233333333333
2023-04-04 14:00:00,0.0,-1.428036666666666
2023-04-04 14:05:00,0.0,-1.3852733333333327
2023-04-04 14:10:00,0.0,-1.34373
2023-04-04 14:15:00,0.0,-1.3054333333333332
2023-04-04 14:20:00,0.0,-1.2613733333333328
2023-04-04 14:25:00,0.0,-1.2118666666666655
2023-04-04 14:30:00,0.5334433333333333,-1.165806666666666
2023-04-04 14:35:00,0.0,-1.119936666666666
2023-04-04 14:40:00,0.0,-1.0701299999999987
2023-04-04 14:45:00,0.0,-1.020199999999999
2023-04-04 14:50:00,0.0,-0.9747399999999996
2023-04-04 14:55:00,0.0,-0.9259733333333328
2023-04-04 15:00:00,0.0,-0.8723299999999992
2023-04-04 15:05:00,0.0,-0.8199733333333332
2023-04-04 15:10:00,0.0,-0.7616899999999991
2023-04-04 15:15:00,0.0,-0.696756666666666
2023-04-04 15:20:00,0.0,-0.6466666666666656
2023-04-04 15:25:00,0.0,-0.5936233333333332
2023-04-04 15:30:00,0.0,-0.5442699999999996
2023-04-04 15:35:00,0.0,-0.4947433333333332
2023-04-04 15:40:00,0.0,-0.4427899999999992
2023-04-04 15:45:00,0.0,-0.3942333333333324
2023-04-04 15:50:00,0.0,-0.3473466666666659
2023-04-04 15:55:00,0.0,-0.3018333333333324
