interval_start,demand,solar,hot_water,air_con
2023-03-27 12:50:00,1.2770933333333327,-1.3033366666666657,-0.0017933333333328,0.0091999999999992
2023-03-27 12:55:00,1.3396233333333336,-1.374589999999999,-0.0018633333333323,0.008076666666666
2023-03-27 13:00:00,0.47841,-0.4993466666666664,-0.000666666666666,0.0082966666666656
2023-03-27 13:05:00,1.2166100000000004,-1.262556666666666,-0.001686666666666,0.0080933333333328
2023-03-27 13:10:00,1.5557366666666663,-1.5655833333333322,-0.0021633333333324,0.0080133333333324
2023-03-27 13:15:00,1.508003333333333,-1.535736666666666,-0.0020966666666663,0.0080399999999988
2023-03-27 13:20:00,1.650006666666667,-1.6607066666666663,-0.0022933333333332,0.007986666666666
2023-03-27 13:25:00,1.0377,-1.0479566666666664,-0.0014333333333328,0.0081099999999996
2023-03-27 13:30:00,1.558206666666666,-1.5770399999999989,-0.0021733333333332,0.0080099999999988
2023-03-27 13:35:00,1.5677733333333332,-1.584349999999999,-0.0021766666666655,0.0079666666666656
2023-03-27 13:40:00,1.1909733333333323,-1.2008733333333326,-0.0016499999999988,0.0080899999999992
2023-03-27 13:45:00,1.5414100000000008,-1.55439,-0.0021399999999996,0.0080366666666664
2023-03-27 13:50:00,1.465043333333334,-1.466473333333333,-0.0020099999999988,0.0079333333333331
2023-03-27 13:55:00,1.2494133333333337,-1.254623333333333,-0.001716666666666,0.0080133333333324
2023-03-27 14:00:00,1.1755066666666667,-1.1758733333333329,-0.0016066666666656,0.0079899999999996
2023-03-27 14:05:00,1.3849533333333337,-1.403803333333333,-0.0018799999999992,0.0079899999999996
2023-03-27 14:10:00,1.7103266666666663,-1.7289099999999995,-0.0023433333333324,0.0079466666666664
2023-03-27 14:15:00,1.8277666666666668,-1.831583333333333,-0.0025033333333332,0.007866666666666
2023-03-27 14:20:00,1.6496733333333338,-1.6643966666666663,-0.002256666666666,0.0080366666666664
2023-03-27 14:25:00,2.252683333333333,-2.2794333333333325,-0.003096666666666,0.0079999999999991
2023-03-27 14:30:00,2.1224733333333337,-2.127626666666666,-0.0029133333333324,0.0079399999999992
2023-03-27 14:35:00,1.588506666666666,-1.5864533333333328,-0.0021799999999992,0.0080566666666656
2023-03-27 14:40:00,1.2971866666666656,-1.291753333333333,-0.0017733333333324,0.0081299999999988
2023-03-27 14:45:00,1.0803099999999983,-1.074876666666666,-0.00147,0.0080866666666656
