interval_start,demand,solar,air_con
2023-03-23 12:35:00,0.0,1.0062633333333324,0.0004333333333332
2023-03-23 12:40:00,0.0,0.9485266666666656,0.0004133333333328
2023-03-23 12:45:00,0.2152000000000008,-0.8330833333333332,-0.0001133333333328
2023-03-23 12:50:00,0.1802366666666663,-0.7829933333333328,-8.99999999988e-05
2023-03-23 12:55:00,0.1448266666666668,-0.683166666666666,-7.99999999992e-05
2023-03-23 13:00:00,0.2549233333333332,-0.6825066666666659,-0.0001066666666656
2023-03-23 13:05:00,0.1524033333333336,-0.6750366666666661,-7.99999999992e-05
2023-03-23 13:10:00,0.1567633333333332,-0.6551499999999997,-7.33333333332e-05
2023-03-23 13:15:00,0.2570900000000004,-0.6306266666666664,-9.33333333324e-05
2023-03-23 13:20:00,0.135846666666666,-0.5518366666666656,-5.99999999988e-05
2023-03-23 13:25:00,0.0864800000000004,-0.51588,-4.33333333332e-05
2023-03-23 13:30:00,0.1506766666666668,-0.4894433333333328,-6.33333333324e-05
2023-03-23 13:35:00,0.0497200000000008,-0.4538799999999996,-5.66666666664e-05
2023-03-23 13:40:00,0.1028966666666663,-0.4271733333333324,-7.33333333332e-05
2023-03-23 13:45:00,0.1737333333333336,-0.5233733333333328,-6.99999999996e-05
2023-03-23 13:50:00,0.1516466666666664,-0.8969799999999997,-6.99999999996e-05
2023-03-23 13:55:00,0.2250166666666667,-0.9649366666666656,-7.33333333332e-05
2023-03-23 14:00:00,0.2126766666666671,-0.8273833333333331,-7.33333333332e-05
2023-03-23 14:05:00,0.1439633333333328,-0.7311666666666661,-5.99999999988e-05
2023-03-23 14:10:00,0.2230966666666668,-0.7124999999999999,-7.33333333332e-05
2023-03-23 14:15:00,0.2013699999999996,-1.0450966666666657,-6.99999999996e-05
2023-03-23 14:20:00,0.1635966666666659,-1.5439099999999992,-7.33333333332e-05
2023-03-23 14:25:00,0.2635933333333332,-1.8015466666666655,-8.666666666640001e-05
2023-03-23 14:30:00,0.1904499999999996,-1.1976999999999998,-7.66666666656e-05
2023-03-23 14:35:00,0.1487033333333339,-0.9360733333333332,-5.99999999988e-05
2023-03-23 14:40:00,0.2518266666666661,-0.9336499999999992,-8.666666666640001e-05
2023-03-23 14:45:00,0.165473333333334,-0.7281533333333328,-6.33333333324e-05
2023-03-23 14:50:00,0.1482133333333332,-0.5792133333333325,-5.99999999988e-05
2023-03-23 14:55:00,0.2625733333333331,-0.6363699999999995,-7.66666666656e-05
2023-03-23 15:00:00,0.1674266666666664,-1.0722166666666657,-7.33333333332e-05
2023-03-23 15:05:00,0.168306666666666,-1.3351066666666656,-6.99999999996e-05
2023-03-23 15:10:00,0.2817799999999991,-1.5522466666666657,-8.33333333328e-05
2023-03-23 15:15:00,0.1811066666666664,-2.0892533333333327,-6.6666666666e-05
2023-03-23 15:20:00,0.1891299999999997,-2.138676666666666,-7.33333333332e-05
2023-03-23 15:25:00,0.22464,-1.7183333333333328,-8.33333333328e-05
2023-03-23 15:30:00,0.0812266666666668,-1.8592633333333333,-4.33333333332e-05
2023-03-23 15:35:00,0.1082733333333335,-1.431876666666666,-4.99999999992e-05
2023-03-23 15:40:00,0.1540100000000004,-1.0663899999999995,-6.99999999996e-05
2023-03-23 15:45:00,0.0925600000000007,-0.9665233333333332,-5.66666666664e-05
2023-03-23 15:50:00,1.7385399999999986,-1.0518099999999997,-0.0004166666666664
2023-03-23 15:55:00,1.3090133333333327,-1.147063333333333,-0.0003166666666656
2023-03-23 16:00:00,0.2615699999999999,-1.3282666666666656,-8.99999999988e-05
2023-03-23 16:05:00,1.0361533333333333,-1.2692466666666662,-0.0002633333333328
2023-03-23 16:10:00,2.512013333333333,-2.4106766666666664,-0.0005699999999988
2023-03-23 16:15:00,0.7409733333333338,-2.3170099999999993,-0.0001933333333332
2023-03-23 16:20:00,0.3740433333333335,-1.4193099999999996,-0.0001199999999988
2023-03-23 16:25:00,0.3103533333333336,-1.144193333333333,-9.6666666666e-05
2023-03-23 16:30:00,1.7429599999999992,-1.3862199999999998,-0.0004033333333332
2023-03-23 16:35:00,2.479243333333332,-1.2438099999999996,-0.0005699999999988
2023-03-23 16:40:00,0.981276666666666,-0.8348499999999996,-0.0002333333333328
2023-03-23 16:45:00,0.1427066666666664,-0.7471433333333328,-5.99999999988e-05
2023-03-23 16:50:00,0.3111166666666668,-0.759456666666666,-9.6666666666e-05
2023-03-23 16:55:00,0.1976166666666671,-0.6733299999999995,-6.6666666666e-05
2023-03-23 17:00:00,0.1499999999999988,-0.6989999999999987,-5.99999999988e-05
2023-03-23 17:05:00,0.2327500000000007,-0.94779,-7.33333333332e-05
2023-03-23 17:10:00,0.1456666666666667,-1.047306666666666,-5.33333333328e-05
2023-03-23 17:15:00,3.010063333333333,-0.98226,2.783479999999999
2023-03-23 17:20:00,3.888513333333332,-0.8820499999999993,3.636569999999999
2023-03-23 17:25:00,5.210726666666666,-0.73449,3.6053566666666654
2023-03-23 17:30:00,5.915543333333333,-0.6105133333333332,3.583266666666666
2023-03-23 17:35:00,4.565893333333332,-0.5048233333333332,3.5943766666666654
2023-03-23 17:40:00,3.7860833333333326,-0.406506666666666,3.602666666666667
2023-03-23 17:45:00,5.087566666666666,-0.2626066666666656,3.566979999999999
2023-03-23 17:50:00,5.211803333333331,-0.1183066666666656,3.541939999999999
2023-03-23 17:55:00,5.167239999999999,-0.0672133333333332,3.532526666666666
2023-03-23 18:00:00,3.2033599999999987,-0.033,1.5221366666666665
2023-03-23 18:05:00,1.630976666666665,-0.0172833333333324,-0.0003733333333331
2023-03-23 18:10:00,1.626453333333331,-0.0087166666666656,-0.000366666666666
2023-03-23 18:15:00,1.7443100000000005,0.0078933333333324,-0.0003833333333328
2023-03-23 18:20:00,1.618173333333334,0.0119033333333328,-0.0003533333333328
2023-03-23 18:25:00,1.5895166666666665,0.0133733333333328,-0.0003533333333328
2023-03-23 18:30:00,1.7699133333333332,0.0062766666666659,-0.0003933333333324
2023-03-23 18:35:00,1.6562666666666663,0.00438,-0.0003733333333331
2023-03-23 18:40:00,1.622560000000001,0.0043833333333323,-0.0003633333333324
2023-03-23 18:45:00,1.7207366666666664,0.004326666666666,-0.0003866666666664
2023-03-23 18:50:00,1.6687599999999994,0.0043599999999996,-0.0003699999999996
