interval_start,demand,solar,hot_water
2023-03-29 10:55,0.2021633333333328,-0.26919666666666603,0.06999999999999959
2023-03-29 11:00,0.294533333333334,-0.32074333333333316,0.1820866666666656
2023-03-29 11:05,0.2885700000000012,-0.28881,0.18039666666666598
2023-03-29 11:10,0.25971,-0.320736666666666,0.18234999999999962
2023-03-29 11:15,0.30605999999999994,-0.45298666666666554,0.23601666666666601
2023-03-29 11:20,0.5989033333333331,-0.6167866666666656,0.5279899999999993
2023-03-29 11:25,0.5688866666666664,-0.6295666666666656,0.4634033333333328
2023-03-29 11:30,0.6503466666666672,-0.6797933333333328,0.5445966666666661
2023-03-29 11:35,0.7064200000000008,-0.8818933333333332,0.6037533333333324
2023-03-29 11:40,0.7040899999999992,-0.8070166666666656,0.6025433333333328
2023-03-29 11:45,0.4715766666666672,-0.58146,0.39859999999999923
2023-03-29 11:50,0.624593333333334,-0.6498266666666663,0.5413699999999992
2023-03-29 11:55,0.62352,-0.6376499999999999,0.5190799999999992
2023-03-29 12:00,0.38971333333333313,-0.5320966666666656,0.2843499999999996
2023-03-29 12:05,0.2630966666666664,-0.3130133333333328,0.1528399999999992
2023-03-29 12:10,0.1649000000000004,-0.25817999999999997,0.0527733333333324
2023-03-29 12:15,0.2923666666666668,-0.3109899999999996,0.1808699999999988
2023-03-29 12:20,0.2699199999999996,-0.2908966666666656,0.1798966666666656
2023-03-29 12:25,0.22195333333333317,-0.27171333333333236,0.012060000000000001
2023-03-29 12:30,0.2198300000000004,-0.23439999999999958,8.33333333328e-05
2023-03-29 12:35,0.22060333333333199,-0.2133233333333328,9.33333333324e-05
2023-03-29 12:40,0.21948666666666716,-0.22070666666666638,8.99999999988e-05
2023-03-29 12:45,0.21589666666666676,-0.2846133333333324,5.99999999988e-05
2023-03-29 12:50,0.419563333333332,-0.34450666666666563,0.09273333333333239
2023-03-29 12:55,0.9310566666666648,-0.5160166666666656,0.19972666666666558
2023-03-29 13:00,0.7085166666666661,-0.8126466666666661,0.5628233333333328
2023-03-29 13:05,1.8081033333333325,-1.9257766666666656,1.6732799999999988
