interval_start,demand,air_con
2023-05-31 13:45,4.1433,0.0056733333333324
2023-05-31 13:50,3.9104133333333326,0.00567
2023-05-31 13:55,3.0258199999999995,0.0055233333333324
2023-05-31 14:00,3.004996666666667,0.0055366666666656
2023-05-31 14:05,3.0376666666666656,0.0055399999999992
2023-05-31 14:10,2.968333333333333,0.005526666666666
2023-05-31 14:15,3.3119533333333333,0.005586666666666001
2023-05-31 14:20,3.090433333333333,0.0055366666666656
2023-05-31 14:25,2.474226666666666,0.0054833333333328
2023-05-31 14:30,1.3449633333333324,0.0052933333333331995
2023-05-31 14:35,2.2354833333333324,0.0054033333333324
2023-05-31 14:40,2.5213533333333324,0.0054399999999996005
2023-05-31 14:45,4.495889999999999,0.0057533333333328
2023-05-31 14:50,2.700589999999999,0.0054599999999988
2023-05-31 14:55,0.9878499999999997,0.005196666666666
2023-05-31 15:00,1.2921833333333328,0.0052433333333328
2023-05-31 15:05,1.1658599999999988,0.005226666666666
2023-05-31 15:10,0.8905766666666664,0.0051699999999996
2023-05-31 15:15,0.8223866666666664,0.005146666666665601
2023-05-31 15:20,0.8969099999999989,0.0051499999999992
2023-05-31 15:25,1.1169933333333324,0.0052033333333332005
2023-05-31 15:30,0.7054199999999999,0.0051066666666659995
2023-05-31 15:35,1.2159566666666664,0.0051766666666656
2023-05-31 15:40,0.6773833333333332,0.0050833333333332
2023-05-31 15:45,1.359883333333333,0.0051866666666664
2023-05-31 15:50,0.9133399999999993,0.0050966666666664
2023-05-31 15:55,1.3466333333333327,0.0051633333333324
2023-05-31 16:00,2.798933333333333,0.0054133333333332
2023-05-31 16:05,3.355403333333333,0.0054866666666664
2023-05-31 16:10,4.897363333333333,0.0057399999999996
2023-05-31 16:15,3.015809999999999,0.0054999999999996
2023-05-31 16:20,4.241713333333333,0.0056899999999992
2023-05-31 16:25,2.9838099999999996,0.0055033333333332005
2023-05-31 16:30,2.7999799999999992,0.0054533333333328
2023-05-31 16:35,2.5610866666666654,0.0054099999999996
2023-05-31 16:40,2.669363333333333,0.0054199999999992
2023-05-31 16:45,1.4780866666666657,0.0052366666666655995
2023-05-31 16:50,0.5368333333333333,0.0051266666666664
2023-05-31 16:55,0.5220233333333328,0.0050999999999999995
2023-05-31 17:00,0.5478833333333328,0.0050533333333332
2023-05-31 17:05,0.7021099999999991,0.0050399999999988
2023-05-31 17:10,1.1150833333333332,0.0051399999999996
2023-05-31 17:15,2.0688,0.0052933333333331995
2023-05-31 17:20,3.2714033333333328,0.0054866666666664
2023-05-31 17:25,2.547889999999999,0.0053433333333324
2023-05-31 17:30,2.5526199999999992,0.0053666666666664
2023-05-31 17:35,3.0009033333333326,0.00543
2023-05-31 17:40,1.6263766666666655,0.0051566666666664
2023-05-31 17:45,3.454086666666666,0.0054133333333332
2023-05-31 17:50,4.153849999999999,0.0055533333333324
2023-05-31 17:55,3.5147699999999995,0.0054833333333328
2023-05-31 18:00,1.8974566666666655,0.0052366666666655995
2023-05-31 18:05,1.2293499999999997,0.0051433333333331995
2023-05-31 18:10,1.8499633333333332,0.0052633333333332
2023-05-31 18:15,1.2123133333333331,0.00516
2023-05-31 18:20,1.2766666666666655,0.0051866666666664
2023-05-31 18:25,2.597166666666666,0.005393333333332801
2023-05-31 18:30,1.3498366666666657,0.0051633333333324
2023-05-31 18:35,1.3534633333333332,0.0051699999999996
2023-05-31 18:40,1.6625333333333328,0.0052099999999992
2023-05-31 18:45,3.221303333333333,0.005436666666666
2023-05-31 18:50,2.5708766666666665,0.0053266666666656
2023-05-31 18:55,2.122186666666667,0.0052333333333332
2023-05-31 19:00,1.4401433333333327,0.0051499999999992
2023-05-31 19:05,1.3754433333333322,0.0051399999999996
